Unnamed: 0,DRNumber,DateReported,DateOccured,TimeOccured,AreaCode,AreaName,ReportedDistrictNumber,CrimeClassification,CrimeCode,CrimeCodeDescription,Mocodes,VictimAge,VictimSex,VictimDescent,PremisCode,PremisDescription,WeaponUsedCode,WeaponDescription,StatusCode,StatusDescription,Crm Cd 1,SecondaryCrimeCode,TertieryCrimeCode,QuartinaryCrimeCode,location,Cross Street,LatitudeCoordinates,longitudeCoordinates
1002505,241206376,2024-02-09,2024-02-09,14:30,12,77th Street,1239,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0.0,Non-Binary,Unknown,405.0,CLOTHING STORE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5800 S VERMONT AV,Unknown,33.9856,-118.2915
1002506,240408900,2024-07-19,2024-07-14,22:11,4,Hollenbeck,423,Misdemeanor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0.0,Non-Binary,Unknown,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",No Weapon Recorded,No Weapon Used,IC,Invest Cont,740.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1100 N MISSION RD,Unknown,34.0651,-118.2116
1002507,240314280,2024-09-14,2024-09-13,20:00,3,Southwest,355,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1700 W 37TH PL,Unknown,34.0202,-118.3089
1002508,241714409,2024-11-20,2024-11-19,16:50,17,Devonshire,1716,Misdemeanor,354,THEFT OF IDENTITY,0928,37.0,Male,Other,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,354.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,17000 HALSEY ST,Unknown,34.281,-118.5021
1002509,240115561,2024-07-28,2024-07-28,11:25,1,Central,153,Misdemeanor,888,TRESPASSING,0910,0.0,Non-Binary,Unknown,902.0,MTA - RED LINE - PERSHING SQUARE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,888.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,500 S HILL ST,Unknown,34.0488,-118.2518
1002510,241605563,2024-02-21,2024-02-21,03:00,16,Foothill,1693,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,7500 WHITSETT AV,Unknown,34.2121,-118.4021
1002511,241407118,2024-03-09,2024-03-09,02:10,14,Pacific,1477,Misdemeanor,438,RECKLESS DRIVING,Not Available,35.0,Male,Hispanic/Latin/Mexican,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,438.0,997.0,No Tertiery Crime Code,No Quartinary Crime Code,LA TIJERA BL,MANCHESTER                   AV,33.9599,-118.3914
1002512,241106555,2024-03-07,2024-03-07,05:30,11,Northeast,1135,Misdemeanor,900,VIOLATION OF COURT ORDER,2038,35.0,Male,Hispanic/Latin/Mexican,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,900.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,3300 CAZADOR ST,Unknown,34.1059,-118.2319
1002513,241104826,2024-01-23,2024-01-22,10:30,11,Northeast,1172,Misdemeanor,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1202,63.0,Male,Hispanic/Latin/Mexican,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,745.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1300 N OCCIDENTAL BL,Unknown,34.0829,-118.2714
1002514,241406570,2024-02-25,2024-02-22,06:30,14,Pacific,1494,Indictable Offence,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,67.0,Male,Other,212.0,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,700 WORLD WY,Unknown,33.9431,-118.401
1002515,241511050,2024-06-05,2024-06-04,09:45,15,N Hollywood,1526,Indictable Offence,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0910 1822 0344,34.0,Male,Other Asian,124.0,BUS STOP,No Weapon Recorded,No Weapon Used,IC,Invest Cont,341.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,TUJUNGA AV,VICTORY                      BL,34.1867,-118.3791
1002516,241412527,2024-08-26,2024-08-22,19:30,14,Pacific,1441,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,WASHINGTON WY,VIRGINIA                     CT,33.9843,-118.4643
1002517,242005978,2024-02-06,2024-02-06,10:00,20,Olympic,2045,Indictable Offence,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0354 0377,35.0,Female,Hispanic/Latin/Mexican,503.0,HOTEL,No Weapon Recorded,No Weapon Used,IC,Invest Cont,440.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,3200 W 8TH ST,Unknown,34.0577,-118.2976
1002518,251404114,2024-12-16,2024-12-16,21:31,14,Pacific,1453,Misdemeanor,354,THEFT OF IDENTITY,0377,41.0,Female,White,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,354.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,4200 SUNNYSIDE AV,Unknown,33.99,-118.4384
1002519,241309885,2024-06-02,2024-06-01,23:30,13,Newton,1364,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1200 E 52ND ST,Unknown,33.996,-118.2541
1002520,241714456,2024-11-24,2024-11-23,22:00,17,Devonshire,1723,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,10700 FULLBRIGHT AV,Unknown,34.2645,-118.577
1002521,241708160,2024-04-09,2024-04-09,06:00,17,Devonshire,1708,Misdemeanor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,60.0,Male,Hispanic/Latin/Mexican,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,740.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11800 WOODLEY AV,Unknown,34.2847,-118.4841
1002522,241305679,2024-02-05,2024-02-05,10:10,13,Newton,1395,Indictable Offence,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1309 0344 1822 0375,34.0,Female,Hispanic/Latin/Mexican,210.0,RESTAURANT/FAST FOOD,No Weapon Recorded,No Weapon Used,IC,Invest Cont,341.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,500 E FLORENCE AV,Unknown,33.9784,-118.263
1002523,240122012,2024-12-02,2024-12-02,20:30,1,Central,139,Indictable Offence,330,BURGLARY FROM VEHICLE,0344 1307,26.0,Female,Chinese,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,200 S HEWITT ST,Unknown,34.0472,-118.2362
1002524,240120741,2024-11-03,2024-11-03,21:40,1,Central,158,Misdemeanor,888,TRESPASSING,2004,47.0,Male,Black,503.0,HOTEL,No Weapon Recorded,No Weapon Used,IC,Invest Cont,888.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,800 E 6TH ST,Unknown,34.0408,-118.2428
1002525,242106686,2024-03-08,2024-03-08,15:27,21,Topanga,2111,Indictable Offence,310,BURGLARY,1420 1609 0344,43.0,Female,Other,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,7800 SADRING AV,Unknown,34.2119,-118.6365
1002526,240121104,2024-11-12,2024-11-12,17:00,1,Central,162,Misdemeanor,888,TRESPASSING,2004 1501,0.0,Non-Binary,Unknown,116.0,OTHER/OUTSIDE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,888.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,700 S FLOWER ST,Unknown,34.0487,-118.2588
1002527,240706588,2024-03-02,2024-02-29,08:55,7,Wilshire,736,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2028,0.0,Non-Binary,Unknown,404.0,DEPARTMENT STORE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,400 S LA BREA AV,Unknown,34.0669,-118.3456
1002528,241700599,2024-02-09,2024-02-09,16:00,17,Devonshire,1755,Indictable Offence,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0416 0919 1822 0429 1300 1202,60.0,Female,White,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230.0,998.0,No Tertiery Crime Code,No Quartinary Crime Code,LASSEN,RESEDA,34.25,-118.5361
1002529,241207424,2024-02-28,2024-02-28,07:30,12,77th Street,1211,Indictable Offence,310,BURGLARY,0358 1607 1814 0344 2038 2000,55.0,Female,Black,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5400 6TH AV,Unknown,33.9932,-118.3236
1002530,241609094,2024-06-30,2024-06-29,08:00,16,Foothill,1642,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,13200 GARBER ST,Unknown,34.2555,-118.4203
1002531,240112556,2024-06-09,2024-06-08,19:30,1,Central,162,Indictable Offence,330,BURGLARY FROM VEHICLE,1300 0344 0329 1307,23.0,Female,White,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,700 S FLOWER ST,Unknown,34.0487,-118.2588
1002532,241207355,2024-02-26,2024-02-24,02:49,12,77th Street,1257,Misdemeanor,903,CONTEMPT OF COURT,0913 2038 1813,37.0,Female,Hispanic/Latin/Mexican,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,AO,Adult Other,903.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,900 W 78TH ST,Unknown,33.9688,-118.2894
1002533,240610855,2024-07-18,2024-07-16,14:13,6,Hollywood,678,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 1308 1501,0.0,Non-Binary,Unknown,102.0,SIDEWALK,No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,700 N KINGSLEY DR,Unknown,34.0835,-118.3028
1002534,241707056,2024-03-13,2024-03-13,19:10,17,Devonshire,1798,Indictable Offence,310,BURGLARY,1202 1606 1608 0314,66.0,Male,White,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,8900 DENSMORE AV,Unknown,34.232,-118.4785
1002535,240908009,2024-04-15,2024-04-14,20:00,9,Van Nuys,952,Indictable Offence,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300,26.0,Female,Hispanic/Latin/Mexican,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,331.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,15200 CLARK ST,Unknown,34.1685,-118.464
1002536,240315393,2024-10-08,2024-10-07,20:45,3,Southwest,391,Indictable Offence,330,BURGLARY FROM VEHICLE,1822 0344 1601 1609 1307,40.0,Male,Black,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,4700 DON ZAREMBO DR,Unknown,34.0035,-118.3566
1002537,242004694,2024-01-11,2024-01-11,15:28,20,Olympic,2013,Misdemeanor,354,THEFT OF IDENTITY,0100 0929 0930 1822,42.0,Female,Hispanic/Latin/Mexican,210.0,RESTAURANT/FAST FOOD,No Weapon Recorded,No Weapon Used,IC,Invest Cont,354.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,100 S OXFORD AV,Unknown,34.0737,-118.3079
1002538,240912320,2024-10-13,2024-10-13,11:18,9,Van Nuys,926,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325,20.0,Male,Hispanic/Latin/Mexican,405.0,CLOTHING STORE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,6500 VAN NUYS BL,Unknown,34.1903,-118.4399
1002539,241507109,2024-03-01,2024-03-01,03:30,15,N Hollywood,1549,Indictable Offence,330,BURGLARY FROM VEHICLE,0329 1822 1307 1606 0344,34.0,Male,Other,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5500 CASE AV,Unknown,34.17,-118.3719
1002540,240104258,2024-01-04,2024-01-04,15:45,1,Central,162,Indictable Offence,210,ROBBERY,2004 0329 0378 0344 0400 1822 0945 0325,0.0,Non-Binary,Unknown,404.0,DEPARTMENT STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,700 W 7TH ST,Unknown,34.048,-118.2577
1002541,241804363,2024-01-07,2024-01-07,22:30,18,Southeast,1841,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11300 S FIGUEROA ST,Unknown,33.9367,-118.2871
1002542,240408242,2024-06-16,2024-06-15,23:00,4,Hollenbeck,473,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,4TH ST,BREED                        ST,34.0412,-118.213
1002543,241708939,2024-04-29,2024-04-22,21:05,17,Devonshire,1799,Misdemeanor,354,THEFT OF IDENTITY,1202 1822 0928,63.0,Male,White,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,354.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,16000 MALDEN ST,Unknown,34.2257,-118.4809
1002544,241310477,2024-06-18,2024-06-18,11:20,13,Newton,1346,Indictable Offence,350,"THEFT, PERSON",0344 1822,15.0,Female,Hispanic/Latin/Mexican,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,350.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,43RD ST,CENTRAL                      AV,34.0058,-118.2565
1002545,240213762,2024-09-01,2024-08-28,15:00,2,Rampart,249,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1000 WILSHIRE BL,Unknown,34.0514,-118.2613
1002546,241215609,2024-09-25,2024-09-22,21:32,12,77th Street,1218,Indictable Offence,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 0385,35.0,Female,Hispanic/Latin/Mexican,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,331.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,800 W 55TH ST,Unknown,33.9923,-118.2871
1002547,241109362,2024-07-18,2024-07-06,18:40,11,Northeast,1137,Indictable Offence,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,47.0,Female,Black,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",No Weapon Recorded,No Weapon Used,IC,Invest Cont,440.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,300 N AVENUE 52,Unknown,34.1085,-118.2011
1002548,241408074,2024-04-02,2024-04-01,14:15,14,Pacific,1477,Indictable Offence,310,BURGLARY,0344 1609,23.0,Male,Hispanic/Latin/Mexican,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,8100 BLERIOT AV,Unknown,33.9649,-118.3915
1002549,241805965,2024-02-10,2024-02-10,15:00,18,Southeast,1861,Indictable Offence,310,BURGLARY,1822 0329 0321 1601 0358,38.0,Female,Black,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,700 W 120TH ST,Unknown,33.9274,-118.2871
1002550,240606097,2024-02-13,2024-02-12,22:00,6,Hollywood,646,Indictable Offence,330,BURGLARY FROM VEHICLE,1822 1300 0344,30.0,Male,Other,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,WILCOX,HOLLYWOOD,34.1016,-118.331
1002551,240105731,2024-01-25,2024-01-24,16:41,1,Central,147,Indictable Offence,761,BRANDISH WEAPON,1822 2004 0334,37.0,Female,Hispanic/Latin/Mexican,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,761.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5TH ST,SAN PEDRO,34.0442,-118.2439
1002552,241205520,2024-01-24,2024-01-21,04:57,12,77th Street,1265,Indictable Offence,330,BURGLARY FROM VEHICLE,1300 1609 0329 1822 0344,42.0,Female,Black,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1300 W 83RD PL,Unknown,33.9633,-118.299
1002553,240905041,2024-01-30,2024-01-30,19:50,9,Van Nuys,974,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,VENTURA BL,CEDROS,34.1514,-118.4515
1002554,240214702,2024-09-13,2024-09-13,09:00,2,Rampart,246,Misdemeanor,888,TRESPASSING,1501 2004 0910 1822 2021,0.0,Non-Binary,Unknown,904.0,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,No Weapon Recorded,No Weapon Used,IC,Invest Cont,888.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,600 S ALVARADO ST,Unknown,34.0595,-118.2749
1002555,240109937,2024-04-05,2024-04-05,01:53,1,Central,185,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,900 S BROADWAY,Unknown,34.0423,-118.2561
1002556,240113387,2024-06-24,2024-06-22,15:47,1,Central,162,Misdemeanor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0.0,Non-Binary,Unknown,707.0,GARAGE/CARPORT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,740.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,700 S OLIVE ST,Unknown,34.0466,-118.2555
1002557,240908131,2024-04-17,2024-04-17,21:01,9,Van Nuys,943,Indictable Offence,310,BURGLARY,0358 1420 1414 0326 0344 0352 0206 1609 0321,50.0,Female,White,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5700 TYRONE AV,Unknown,34.1739,-118.4443
1002558,241510625,2024-05-21,2024-05-20,19:30,15,N Hollywood,1562,Misdemeanor,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,37.0,Male,Hispanic/Latin/Mexican,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,745.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,12800 MOORPARK ST,Unknown,34.1533,-118.4058
1002559,242109282,2024-05-22,2024-05-22,12:50,21,Topanga,2156,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2028 0381,0.0,Male,White,406.0,OTHER STORE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,6200 TOPANGA CANYON BL,Unknown,34.1865,-118.6017
1002560,241806274,2024-02-18,2024-02-18,21:50,18,Southeast,1821,Indictable Offence,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1100 1402 1259 0302 0334 0450 0312,15.0,Male,Hispanic/Latin/Mexican,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230.0,998.0,No Tertiery Crime Code,No Quartinary Crime Code,500 W 97TH ST,Unknown,33.9483,-118.2827
1002561,241104724,2024-01-20,2024-01-19,17:30,11,Northeast,1138,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,400 N AVENUE 57,Unknown,34.1152,-118.1898
1002562,240109638,2024-03-28,2024-03-27,14:15,1,Central,165,Misdemeanor,946,OTHER MISCELLANEOUS CRIME,4024,39.0,Male,Hispanic/Latin/Mexican,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,946.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,LOS ANGELES,6TH,34.0439,-118.2497
1002563,242004644,2024-01-17,2024-01-13,17:30,20,Olympic,2031,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0321 0344 0377,37.0,Female,Hispanic/Latin/Mexican,122.0,"VEHICLE, PASSENGER/TRUCK",No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,4000 W 7TH ST,Unknown,34.0599,-118.3143
1002564,241307624,2024-03-21,2024-03-20,22:18,13,Newton,1353,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,900 E 42ND PL,Unknown,34.0066,-118.26
1002565,240807975,2024-04-23,2024-04-23,09:47,8,West LA,852,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822,0.0,Non-Binary,Unknown,203.0,OTHER BUSINESS,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11800 SANTA MONICA BL,Unknown,34.0428,-118.4582
1002566,241605354,2024-02-14,2024-02-14,02:50,16,Foothill,1602,Misdemeanor,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0416,37.0,Female,Hispanic/Latin/Mexican,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AO,Adult Other,930.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,12900 DAVENTRY ST,Unknown,34.2819,-118.4132
1002567,241208085,2024-03-10,2024-03-10,02:00,12,77th Street,1263,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1600 W 85TH ST,Unknown,33.9609,-118.3047
